,id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,Property Type,Stay Type
266,64000,312722,1,214,40.7069,-73.95467,1,60.0,17,14,2019-01-07,0.14,4,362,0,1
267,64015,146944,2,64,40.72807,-73.98594,0,200.0,3,0,NA,0.0,1,0,1,1
268,64107,313317,1,51,40.6778,-73.94339,1,100.0,3,279,2019-06-24,2.69,1,301,0,1
269,64277,311286,1,13,40.68317,-73.94701,1,70.0,4,18,2019-01-02,0.22,4,189,0,1
270,64314,314256,1,51,40.6761,-73.9529,1,110.0,6,50,2019-05-26,3.55,1,0,0,1
271,64365,314582,1,51,40.67586,-73.95155,1,60.0,2,227,2019-06-27,2.27,2,287,0,1
272,64707,7310,2,115,40.71702,-73.99811,0,90.0,14,1,2019-01-02,0.16,1,14,0,1
273,64837,46978,2,64,40.72321,-73.98157,1,68.0,2,203,2019-06-23,1.96,2,86,0,1
274,65019,317809,2,202,40.77956,-73.98098,0,115.0,2,210,2019-07-06,2.1,1,261,0,1
275,65268,319092,1,13,40.68276,-73.95264,1,75.0,5,64,2019-01-05,0.67,1,68,0,1
276,65556,320422,1,214,40.71368,-73.9626,1,60.0,3,0,NA,0.0,1,0,1,1
277,65562,320450,2,64,40.72956,-73.98158,0,129.0,7,5,2019-01-03,0.15,1,231,0,1
278,65615,320761,1,214,40.71069,-73.95175,0,130.0,10,49,2019-06-29,0.48,1,152,0,1
279,65660,320538,1,214,40.70863,-73.94641,0,95.0,4,132,2019-07-07,1.27,1,46,0,1
280,65813,321756,2,94,40.82888,-73.94307,1,75.0,3,20,2019-01-02,0.26,1,364,0,1
281,65834,321934,1,151,40.67319,-73.97323,0,175.0,2,11,2013-05-02,0.11,1,246,0,1
282,66008,322884,1,31,40.67846,-73.99443,0,190.0,3,51,2019-07-01,0.57,1,288,0,1
283,66026,322716,1,51,40.6715,-73.94808,1,49.0,21,15,2019-06-30,0.15,5,331,0,1
284,66251,324460,2,64,40.72681,-73.98534,0,212.0,3,67,2019-06-25,1.31,1,51,0,1
285,66275,314941,2,119,40.71904,-73.99392,1,95.0,1,109,2019-06-23,1.11,3,364,0,1
286,66451,325389,1,214,40.71031,-73.9583,0,140.0,2,9,2019-02-16,0.11,1,254,0,1
287,66718,136227,2,94,40.81322,-73.95306,0,135.0,6,187,2019-06-23,1.87,1,189,0,1
288,66741,327673,1,151,40.67732,-73.98225,0,150.0,2,214,2019-06-23,2.08,2,263,0,1
289,66974,329436,1,85,40.68076,-73.9896,0,190.0,3,69,2019-07-01,0.79,2,258,0,1
290,67288,101597,2,61,40.79603,-73.94903,0,124.0,28,22,2019-06-15,0.26,1,103,0,1
291,67299,330347,1,214,40.71492,-73.96282,0,135.0,30,56,2019-05-06,0.56,1,42,0,0
292,67397,332189,2,130,40.80393,-73.95838,1,122.0,3,93,2019-06-22,0.93,1,246,0,1
293,68099,323517,2,202,40.80082,-73.9652,1,109.0,1,104,2019-06-25,1.05,2,364,0,1
294,68305,338454,2,94,40.82976,-73.94867,1,85.0,30,64,2018-07-06,0.68,1,318,0,0
295,68403,240427,1,13,40.683,-73.91981,0,145.0,3,127,2019-06-24,1.25,2,72,0,1
296,68735,342054,2,202,40.78971,-73.9729,0,195.0,11,30,2019-06-13,0.32,1,249,0,1
297,68765,282655,1,31,40.67817,-73.99495,0,250.0,2,106,2019-06-27,1.34,3,272,0,1
298,68900,343250,1,91,40.73119,-73.95578,1,125.0,3,6,2016-11-13,0.1,1,325,0,1
299,68974,281229,2,115,40.71943,-73.99627,0,575.0,2,191,2019-06-20,1.88,1,298,0,1
300,69894,352168,2,202,40.78,-73.98249,0,150.0,30,48,2019-06-11,0.55,1,35,0,0
301,69921,155689,1,28,40.70514,-73.91922,1,70.0,5,47,2019-06-29,0.49,1,203,0,1
302,70095,353965,2,103,40.86713,-73.92811,1,90.0,2,120,2019-06-30,1.27,1,132,0,1
303,70128,354330,2,64,40.73198,-73.98881,1,65.0,3,52,2019-01-10,0.63,1,5,0,1
304,70609,72062,2,64,40.72542,-73.97986,0,500.0,2,48,2019-06-16,0.48,4,297,0,1
305,71010,361855,2,206,40.83494,-73.93869,0,250.0,3,32,2019-05-24,0.43,2,276,0,1
306,71248,363834,2,35,40.71659,-73.98945,0,125.0,25,43,2019-06-17,0.42,1,102,0,1
307,71366,364955,2,209,40.72966,-74.00243,0,200.0,30,39,2019-06-25,0.44,1,251,0,0
308,71384,365153,1,91,40.72898,-73.95552,0,229.0,1,50,2014-05-13,0.5,1,188,0,1
309,71812,369015,0,111,40.87207,-73.90193,0,90.0,30,4,2019-01-02,0.35,2,346,0,0
310,72190,373085,2,202,40.77728,-73.97818,0,110.0,13,38,2019-02-15,0.39,1,0,0,1
311,72265,340692,1,91,40.72646,-73.95341,1,59.0,3,29,2019-06-16,0.36,1,15,0,1
312,74073,211877,1,214,40.71015,-73.96101,0,195.0,4,59,2019-06-23,0.6,1,71,0,1
313,74240,389924,1,214,40.71903,-73.9597,0,169.0,1,68,2019-06-07,0.67,2,215,0,1
314,74333,331328,2,61,40.80892,-73.93985,0,113.0,14,26,2015-11-25,0.27,3,253,0,1
315,74404,391325,2,94,40.80276,-73.9567,0,250.0,14,31,2012-08-22,0.31,1,78,0,1
316,74680,265109,3,4,40.77635,-73.93426,0,115.0,2,198,2019-05-31,2.01,1,257,0,1
317,74860,394752,1,91,40.72488,-73.95018,1,55.0,2,1,2011-03-28,0.01,1,0,0,1
318,75193,308875,1,214,40.71398,-73.95763,1,69.0,2,220,2019-06-22,2.17,2,8,0,1
319,75635,401696,2,119,40.71876,-73.98394,0,150.0,3,286,2019-06-27,2.81,1,191,0,1
320,76761,118971,1,182,40.66552,-73.99019,0,169.0,2,398,2019-06-28,3.97,3,182,0,1
321,77765,417504,1,91,40.73749,-73.95292,1,179.0,3,36,2019-07-01,0.36,28,79,0,1
322,77936,134355,2,95,40.76248,-73.9913,1,150.0,3,36,2019-06-14,0.36,1,49,0,1
323,78919,422561,1,19,40.68674,-73.98876,0,135.0,4,6,2016-02-05,0.1,1,0,0,1
324,79067,425506,1,41,40.6848,-73.96219,0,350.0,6,14,2019-04-20,0.3,1,156,0,1
325,79782,430188,1,214,40.70516,-73.95455,1,120.0,14,76,2019-03-31,0.76,6,343,0,1
326,80493,434987,2,64,40.72329,-73.98486,1,71.0,2,182,2019-07-04,1.81,1,200,0,1
327,80684,417504,1,91,40.73776,-73.95327,1,349.0,3,8,2016-03-27,0.09,28,60,0,1
328,80700,417504,1,91,40.73738,-73.95482,1,349.0,3,7,2019-05-24,0.07,28,60,0,1
329,80924,438133,1,151,40.67542,-73.98142,0,165.0,30,34,2018-09-25,0.51,2,189,0,0
330,81739,417504,1,91,40.73842,-73.95312,1,249.0,3,2,2011-05-12,0.02,28,60,0,1
331,82549,448312,1,25,40.6926,-73.99832,1,100.0,3,66,2016-09-16,0.68,2,0,0,1
332,82550,448312,1,25,40.69441,-73.99771,0,200.0,3,80,2019-06-30,0.85,2,106,0,1
333,82638,449787,2,64,40.72399,-73.98374,0,169.0,4,240,2019-06-06,2.4,1,276,0,1
334,82928,451545,1,13,40.6824,-73.94615,0,185.0,3,46,2019-07-02,1.07,1,248,0,1
335,83243,453519,1,28,40.68949,-73.91708,0,65.0,2,228,2019-06-10,2.27,1,194,0,1
336,83446,454756,1,80,40.68819,-73.97258,0,130.0,35,5,2018-09-03,0.05,1,135,0,0
337,83722,456638,1,214,40.7205,-73.96015,0,199.0,30,8,2018-08-26,0.11,1,30,0,0
338,83847,410094,2,64,40.72451,-73.98094,0,225.0,2,33,2019-01-02,0.33,1,0,0,1
339,84010,417504,1,91,40.73813,-73.95394,1,179.0,3,13,2019-06-27,0.14,28,81,0,1
340,84059,459054,1,51,40.67591,-73.94715,0,150.0,5,5,2018-07-22,0.05,1,0,0,1
341,84659,462776,2,64,40.72843,-73.98895,0,139.0,1,388,2019-06-26,3.88,1,142,0,1
342,84905,464506,2,198,40.71271,-73.99776,1,95.0,3,223,2019-06-23,2.22,2,60,0,1
343,85094,322716,1,51,40.66966,-73.94735,0,79.0,15,11,2019-01-14,0.11,5,179,0,1
344,86215,327900,2,119,40.71965,-73.98766,0,150.0,2,151,2019-06-24,1.51,2,52,0,1
345,89427,116599,1,41,40.68613,-73.96536,0,650.0,5,0,NA,0.0,3,365,1,1
346,89621,209460,1,13,40.68048,-73.94911,0,90.0,3,218,2019-06-28,2.26,4,324,0,1
347,93313,25183,1,13,40.68314,-73.93963,0,120.0,2,75,2019-06-23,0.76,2,237,0,1
348,94035,35375,3,4,40.75961,-73.91117,1,80.0,1,42,2019-07-06,1.21,2,365,0,1
349,94209,503800,1,51,40.67473,-73.94494,0,100.0,90,0,NA,0.0,1,365,1,0
350,94477,478395,1,13,40.69305,-73.93185,0,175.0,2,370,2019-07-05,3.74,1,204,0,1
351,94783,473113,1,51,40.67174,-73.95663,0,120.0,5,104,2019-06-21,1.04,1,272,0,1
352,95747,509341,1,214,40.71055,-73.95098,0,140.0,7,13,2016-07-18,0.13,1,0,0,1
353,95883,509918,1,13,40.69465,-73.95458,0,200.0,5,4,2018-12-26,0.07,1,9,0,1
354,96471,116599,1,41,40.68413,-73.96542,1,165.0,4,11,2019-06-07,0.11,3,365,0,1
355,98330,31374,2,112,40.73877,-73.97707,0,125.0,4,1,2012-01-03,0.01,3,181,0,1
356,98663,520279,2,34,40.74893,-73.99544,0,130.0,30,19,2018-06-11,0.19,1,189,0,0
357,99070,522065,2,61,40.79406,-73.94102,2,65.0,7,131,2019-05-26,1.31,2,0,0,1
358,99085,522164,1,80,40.68795,-73.97332,0,123.0,30,15,2019-05-01,0.15,1,189,0,0
359,100002,523218,2,206,40.85295,-73.93361,1,67.0,2,136,2019-06-17,1.37,1,296,0,1
360,100184,526653,3,160,40.72413,-73.76133,1,50.0,1,43,2019-07-08,0.45,1,88,0,1
361,100186,526805,1,85,40.66918,-73.99187,0,130.0,7,98,2019-06-28,0.99,1,35,0,1
362,101053,530032,1,214,40.71125,-73.95613,1,100.0,3,31,2019-03-01,0.31,1,0,0,1
363,102995,178043,2,202,40.78558,-73.9696,0,212.0,21,45,2018-01-01,0.46,1,35,0,1
364,103161,465278,1,214,40.71577,-73.96053,0,190.0,3,124,2019-06-26,1.76,1,359,0,1
365,103311,417504,1,91,40.73861,-73.95485,1,599.0,3,9,2018-05-19,0.09,28,60,0,1
366,103806,251176,2,64,40.72577,-73.98745,0,249.0,5,166,2019-05-27,1.68,2,365,0,1
367,105469,547386,3,168,40.58615,-73.81245,1,70.0,27,13,2015-09-21,0.13,1,335,0,1
368,105510,322716,1,51,40.67086,-73.94872,0,100.0,30,15,2019-01-05,0.16,5,282,0,0
369,106363,551055,2,94,40.82773,-73.95231,1,60.0,3,380,2019-06-26,3.83,2,247,0,1
370,106647,552679,1,13,40.68505,-73.95684,0,135.0,2,86,2019-06-16,0.87,1,102,0,1
371,107630,306739,1,91,40.72911,-73.95493,0,175.0,3,248,2019-06-20,2.53,3,274,0,1
372,107895,3088389,2,202,40.77944,-73.98567,0,120.0,5,49,2019-06-19,0.56,1,201,0,1
373,110739,568568,2,127,40.74503,-73.98876,0,169.0,18,54,2019-07-03,0.57,1,98,0,1
374,112100,572527,1,51,40.67539,-73.96093,0,165.0,7,3,2013-01-01,0.03,1,157,0,1
375,112304,573316,2,94,40.8054,-73.95189,1,90.0,1,1,2016-01-02,0.02,1,0,0,1
376,112359,571952,2,201,40.78491,-73.9508,0,225.0,2,56,2018-12-28,0.57,1,312,0,1
377,112435,181376,1,80,40.69088,-73.97307,1,95.0,2,163,2019-05-24,1.66,2,331,0,1
378,113265,314582,1,51,40.67555,-73.95057,1,55.0,2,247,2019-06-21,2.51,2,275,0,1
379,113945,275582,2,95,40.75835,-73.99193,1,85.0,10,116,2019-05-11,1.17,1,174,0,1
380,114123,579495,1,182,40.66527,-73.9886,0,199.0,14,27,2019-05-19,0.28,2,223,0,1
381,114229,314941,2,119,40.71895,-73.99434,0,211.0,1,52,2019-06-08,0.6,3,361,0,1
382,114969,582598,2,127,40.75579,-73.96699,0,145.0,6,39,2018-09-24,0.4,1,0,0,1
383,115535,567187,2,94,40.82399,-73.95328,1,65.0,14,35,2019-06-01,0.35,1,283,0,1
384,115678,127772,2,94,40.81822,-73.94095,0,99.0,1,320,2019-06-23,3.23,1,220,0,1
385,115748,585166,3,4,40.76434,-73.92132,0,110.0,4,30,2019-06-16,0.32,1,363,0,1
386,116940,209460,1,51,40.67705,-73.94925,0,80.0,3,225,2019-06-24,2.27,4,315,0,1
387,117425,593115,1,25,40.69263,-73.99438,0,150.0,30,95,2018-05-26,0.96,1,281,0,0
388,118061,2248897,1,13,40.68448,-73.92747,0,110.0,4,70,2019-06-28,0.75,1,283,0,1
389,118430,585458,2,34,40.74412,-74.00208,1,290.0,2,35,2019-01-03,0.36,1,20,0,1
390,118680,599354,2,64,40.73067,-73.98702,1,87.0,2,0,NA,0.0,1,0,1,1
391,120362,138069,1,214,40.70665,-73.94061,0,190.0,4,50,2019-07-02,0.51,1,331,0,1
392,121687,262812,1,214,40.72063,-73.95952,0,200.0,2,29,2019-06-23,0.31,1,36,0,1
393,121861,611716,1,151,40.67644,-73.98082,0,165.0,2,23,2016-05-02,0.23,2,7,0,1
394,123784,617990,2,94,40.80481,-73.94794,0,110.0,2,142,2019-06-16,1.44,2,301,0,1
395,125053,622460,2,64,40.72533,-73.99143,0,395.0,2,70,2019-07-01,0.73,1,170,0,1
396,125163,622855,1,13,40.68569,-73.93038,1,99.0,2,38,2019-06-03,0.54,2,307,0,1
397,125594,308652,1,108,40.64302,-73.97255,1,39.0,1,82,2019-05-19,0.94,2,365,0,1
398,126443,627217,2,64,40.72939,-73.98857,0,189.0,2,403,2019-07-07,4.1,3,201,0,1
399,126816,620288,2,202,40.79918,-73.96607,1,85.0,1,3,2014-11-06,0.03,1,0,0,1
400,127387,23276,1,85,40.66862,-73.9926,0,260.0,30,3,2014-08-04,0.03,1,316,0,0
401,128975,256161,2,94,40.81333,-73.94453,0,122.0,1,116,2019-06-13,1.18,5,271,0,1
402,131154,275563,1,91,40.72473,-73.95199,0,165.0,2,175,2019-07-07,1.79,1,139,0,1
403,132516,85330,3,79,40.70925,-73.85262,0,97.0,3,28,2019-07-01,1.21,3,209,0,1
404,132570,651390,2,209,40.73215,-74.00922,0,170.0,4,24,2017-12-26,0.25,1,0,0,1
405,132695,507186,1,214,40.71109,-73.94332,0,125.0,2,15,2016-06-06,0.15,1,0,0,1
406,133025,653405,2,137,40.7463,-73.97926,1,130.0,4,105,2019-06-06,1.07,1,193,0,1
407,134934,652842,1,214,40.71823,-73.95849,0,225.0,10,22,2019-05-30,0.38,1,52,0,1
408,135393,663764,1,60,40.651,-73.94886,1,50.0,2,263,2019-06-24,2.69,2,136,0,1
409,135465,663879,1,80,40.68626,-73.97598,0,170.0,3,86,2019-06-20,0.91,2,286,0,1
410,135706,665013,2,34,40.74488,-74.001,0,132.0,4,10,2017-01-01,0.1,1,0,0,1
411,136493,663384,1,151,40.67632,-73.97616,0,250.0,7,18,2019-05-27,0.21,1,18,0,1
412,138216,674970,1,91,40.72212,-73.94254,0,141.0,5,8,2018-07-08,0.21,1,9,0,1
413,139624,680818,1,51,40.67456,-73.95151,0,64.0,20,70,2019-01-31,0.73,1,3,0,1
414,140133,622866,1,214,40.71363,-73.96019,0,249.0,3,150,2019-07-05,1.55,1,277,0,1
415,140425,683975,1,51,40.6755,-73.95878,1,79.0,2,115,2017-05-25,1.18,1,0,0,1
416,140973,686147,2,64,40.72274,-73.97581,0,185.0,2,69,2019-05-26,0.71,1,233,0,1
417,141154,686768,1,19,40.6858,-73.9828,0,120.0,3,232,2019-06-22,2.41,1,221,0,1
418,141335,687361,1,151,40.67535,-73.97654,0,495.0,1,35,2018-01-13,0.41,1,355,0,1
419,141890,689661,2,145,40.72255,-73.99346,0,375.0,3,18,2013-10-01,0.21,1,0,0,1
420,141984,630453,2,145,40.72094,-73.99706,0,175.0,3,68,2019-06-10,0.69,1,277,0,1
421,142069,277747,2,64,40.72485,-73.97813,0,150.0,4,22,2014-11-10,0.23,1,0,0,1
422,144087,616825,2,94,40.80473,-73.9532,0,259.0,8,17,2019-05-18,0.17,1,343,0,1
423,144148,299755,2,64,40.72217,-73.98419,1,96.0,1,34,2016-01-05,0.58,1,0,0,1
424,145064,404424,1,214,40.71943,-73.9565,0,145.0,7,8,2014-06-06,0.08,1,0,0,1
425,145188,703156,2,34,40.74249,-74.00329,0,200.0,4,0,NA,0.0,1,0,1,1
426,145994,706418,2,202,40.79264,-73.97294,0,95.0,5,2,2018-07-06,0.08,1,0,0,1
427,146754,709434,1,216,40.65749,-73.97675,0,250.0,4,52,2019-04-27,0.72,1,188,0,1
428,147586,709334,2,94,40.80474,-73.94688,0,295.0,2,74,2019-06-16,0.76,2,264,0,1
429,148201,715807,2,92,40.72831,-74.00177,0,175.0,3,18,2013-05-31,0.19,1,0,0,1
430,148259,716064,1,214,40.71541,-73.94144,0,451.0,2,72,2019-05-11,0.86,1,331,0,1
431,148825,718349,2,202,40.79765,-73.96245,0,165.0,2,191,2019-06-29,2.18,1,236,0,1
432,149287,720320,2,201,40.78508,-73.95332,0,250.0,4,0,NA,0.0,1,0,1,1
433,149777,716306,0,218,40.89747,-73.8639,0,77.0,1,197,2019-06-23,2.49,1,309,0,1
434,150804,726333,2,119,40.72008,-73.98404,0,250.0,4,19,2019-07-06,0.2,1,0,0,1
435,151199,722320,3,4,40.75725,-73.91098,0,129.0,1,414,2019-07-03,4.34,1,245,0,1
436,151478,216191,1,214,40.7102,-73.94495,1,98.0,2,8,2018-12-11,0.09,4,0,0,1
437,152071,731855,1,151,40.67359,-73.97904,0,150.0,2,0,NA,0.0,1,8,1,1
438,152078,731904,2,64,40.72674,-73.9782,1,95.0,7,25,2019-02-12,0.3,1,359,0,1
439,152259,256161,2,94,40.81156,-73.94571,1,55.0,3,119,2019-05-28,1.22,5,333,0,1
440,152263,732535,2,94,40.80497,-73.95016,0,300.0,2,203,2019-07-06,2.14,3,258,0,1
441,152520,733894,3,189,40.7385,-73.91806,1,42.0,40,53,2018-11-16,0.55,3,236,0,0
442,153405,737585,1,91,40.72937,-73.95671,0,125.0,2,104,2019-06-16,1.09,1,22,0,1
443,153780,739499,2,64,40.72587,-73.98438,1,175.0,3,175,2019-06-28,1.8,1,236,0,1
444,154934,745069,2,94,40.82426,-73.9463,1,75.0,3,38,2018-05-08,0.42,3,365,0,1
445,155296,656841,1,214,40.71624,-73.96272,0,255.0,45,39,2019-05-02,0.5,1,89,0,0
446,157673,757166,1,13,40.68101,-73.94081,0,72.0,31,88,2019-06-16,0.91,1,164,0,0
447,158061,758441,1,13,40.68669,-73.91989,1,165.0,1,27,2017-10-08,0.28,4,311,0,1
448,158176,573065,1,214,40.71534,-73.95914,0,165.0,5,117,2019-06-29,1.28,1,23,0,1
449,158290,759583,1,41,40.68288,-73.96024,1,75.0,3,43,2019-05-20,0.44,2,365,0,1
450,158913,762563,1,91,40.72489,-73.95494,0,130.0,5,4,2015-03-13,0.05,1,0,0,1
451,158955,465589,1,214,40.70867,-73.94284,0,139.0,2,385,2019-06-29,4.0,1,222,0,1
452,159749,54275,1,13,40.67963,-73.93908,1,88.0,1,64,2019-07-01,0.68,3,238,0,1
453,159815,54275,1,13,40.6798,-73.93908,1,80.0,1,39,2019-06-24,0.41,3,218,0,1
454,159913,759883,2,34,40.74346,-73.99882,1,150.0,2,37,2019-07-03,1.79,1,0,0,1
455,160609,769247,2,202,40.77724,-73.98109,0,200.0,3,10,2019-01-01,0.12,1,0,0,1
456,160994,770831,2,64,40.72972,-73.97995,0,200.0,2,103,2019-06-24,1.08,1,235,0,1
457,161366,733894,3,189,40.74102,-73.91681,1,42.0,40,41,2019-06-01,0.43,3,246,0,0
458,161394,772300,1,214,40.71309,-73.94128,1,90.0,6,3,2014-08-31,0.03,1,0,0,1
459,161996,1856604,2,94,40.83096,-73.94633,0,295.0,3,227,2019-06-26,2.33,1,247,0,1
460,162493,776490,1,214,40.71323,-73.95745,0,450.0,5,37,2018-12-27,0.79,1,15,0,1
461,162508,776645,1,51,40.67212,-73.9506,0,130.0,2,29,2019-06-28,0.35,1,119,0,1
462,163627,242506,1,214,40.71023,-73.96665,1,89.0,3,205,2017-12-31,2.31,3,0,0,1
463,163809,781647,2,94,40.80523,-73.95139,0,198.0,5,42,2019-06-03,0.44,2,234,0,1
464,163814,627217,2,64,40.72636,-73.98917,0,99.0,2,280,2019-07-05,2.92,3,257,0,1
465,163836,32169,1,91,40.72185,-73.93956,1,46.0,4,86,2019-06-08,0.89,3,350,0,1
466,164989,69439,2,178,40.72351,-73.99683,1,140.0,2,54,2019-06-16,0.56,1,221,0,1
467,165080,787273,1,31,40.6809,-73.99233,0,500.0,7,7,2018-08-29,0.07,1,0,0,1
468,165461,867225,2,130,40.80525,-73.95916,1,75.0,5,57,2019-01-01,0.59,2,201,0,1
469,165824,733894,3,189,40.74,-73.91901,1,33.0,44,31,2019-05-01,0.32,3,161,0,0
470,166006,791287,2,202,40.80006,-73.96049,0,250.0,31,188,2018-08-23,1.94,1,259,0,0
471,166172,792159,1,28,40.70283,-73.92131,1,60.0,3,480,2019-07-07,6.7,1,0,0,1
472,166541,793620,2,206,40.84468,-73.94303,1,75.0,2,34,2019-06-15,0.35,1,222,0,1
473,166983,795640,1,31,40.68252,-73.99619,0,350.0,5,6,2015-08-08,0.06,1,0,0,1
474,167013,306605,2,34,40.74342,-73.99483,0,205.0,9,3,2018-05-13,0.04,2,76,0,1
475,167017,795889,1,151,40.67853,-73.98089,0,219.0,5,2,2014-08-31,0.03,1,0,0,1
476,167222,22486,1,151,40.6788,-73.97643,1,60.0,1,20,2018-08-24,0.21,6,258,0,1
477,167482,789257,2,202,40.77886,-73.98042,0,185.0,2,129,2019-06-07,1.33,1,14,0,1
478,168084,800982,2,64,40.72578,-73.97879,0,190.0,3,147,2019-06-30,1.6,1,27,0,1
479,168123,720558,1,182,40.66085,-73.98537,0,105.0,28,101,2019-07-01,1.06,1,167,0,1
480,168546,803086,2,61,40.80113,-73.94503,0,250.0,2,11,2016-01-02,0.12,2,68,0,1
481,168810,747698,2,202,40.78569,-73.97581,0,175.0,65,11,2013-10-15,0.12,1,358,0,0
482,169002,805344,2,94,40.82411,-73.94934,1,65.0,2,41,2019-06-16,0.43,2,59,0,1
483,169152,806112,1,13,40.68131,-73.95332,0,75.0,2,87,2017-04-18,1.09,1,0,0,1
484,169306,806214,0,200,40.85811,-73.90675,1,37.0,4,117,2019-05-21,1.21,1,232,0,1
485,169464,806774,1,214,40.70667,-73.96524,0,85.0,2,86,2019-05-16,0.89,2,15,0,1
486,169483,807642,1,89,40.60452,-73.97103,0,106.0,7,0,NA,0.0,2,0,1,1
487,170420,812814,2,61,40.7932,-73.94007,0,79.0,2,15,2016-02-15,0.16,1,0,0,1
488,170761,67778,1,80,40.68768,-73.97611,1,85.0,2,35,2019-07-02,0.55,2,161,0,1
489,171776,803086,2,94,40.80224,-73.94558,1,170.0,2,17,2015-10-01,0.18,2,88,0,1
490,172700,302772,2,119,40.71473,-73.98842,1,115.0,3,3,2016-02-15,0.04,2,337,0,1
491,172870,781647,2,94,40.80518,-73.95359,1,89.0,5,43,2018-01-03,0.47,2,247,0,1
492,173072,826192,2,94,40.80827,-73.95329,2,49.0,3,168,2019-07-06,4.6,1,248,0,1
493,173151,826459,1,91,40.72901,-73.95812,1,91.0,3,241,2019-06-24,2.49,1,287,0,1
494,173742,829652,2,86,40.73476,-73.98452,0,400.0,2,105,2019-06-23,1.13,1,304,0,1
495,174527,833926,1,28,40.69055,-73.92357,0,150.0,2,11,2018-10-28,0.46,1,0,0,1
496,174966,836168,2,202,40.7735,-73.98697,0,2000.0,30,30,2018-05-05,0.33,11,0,0,0
497,176135,842125,1,51,40.67505,-73.95969,0,97.0,3,31,2018-10-23,0.32,1,193,0,1
498,176653,844862,2,64,40.72974,-73.98201,1,100.0,4,49,2019-05-07,0.51,2,43,0,1
499,176962,846309,1,214,40.70925,-73.95425,0,179.0,4,23,2019-04-13,0.24,1,25,0,1
500,177421,848748,1,91,40.72315,-73.95226,0,500.0,2,20,2019-06-24,0.21,2,127,0,1
501,177495,848960,2,34,40.73939,-73.99612,0,429.0,10,18,2019-06-24,0.9,1,0,0,1
502,177606,849492,2,112,40.74112,-73.97686,0,189.0,6,90,2019-06-23,0.95,1,303,0,1
503,179670,21475,2,119,40.72019,-73.98217,1,120.0,2,99,2019-06-27,1.04,1,345,0,1
504,179741,314941,2,145,40.72133,-73.99666,0,300.0,1,6,2019-06-28,0.06,3,115,0,1
505,180507,864735,3,4,40.75744,-73.92163,0,107.0,30,21,2018-12-01,0.22,8,200,0,0
506,180792,864735,3,4,40.75695,-73.9202,0,95.0,30,24,2019-04-04,0.26,8,271,0,0
507,181972,872121,2,94,40.8296,-73.94651,0,199.0,2,111,2019-06-02,1.17,1,12,0,1
508,182069,39260,2,61,40.79056,-73.9468,0,120.0,2,86,2019-06-20,0.91,1,268,0,1
509,182095,872805,2,209,40.73631,-73.99977,0,199.0,15,66,2019-04-29,0.69,2,89,0,1
510,182177,873273,0,0,40.86466,-73.85709,0,125.0,2,271,2019-06-20,2.84,2,347,0,1
511,182649,876054,1,214,40.71312,-73.96199,1,70.0,2,227,2019-06-18,2.4,1,37,0,1
512,185266,889106,1,214,40.71297,-73.94336,1,75.0,4,80,2019-07-06,1.55,1,0,0,1
513,187488,871727,2,209,40.73712,-74.00166,1,100.0,30,5,2018-12-03,0.07,1,359,0,0
514,187566,279078,1,13,40.69242,-73.95097,0,99.0,2,187,2019-06-10,1.97,2,287,0,1
515,187986,904833,2,34,40.73862,-73.99758,0,250.0,1,2,2015-08-28,0.02,1,0,0,1
516,188146,906200,1,214,40.7158,-73.95803,0,350.0,6,1,2016-01-01,0.02,1,233,0,1
517,188661,909146,1,158,40.68262,-73.97299,0,170.0,3,67,2018-10-20,0.7,1,129,0,1
518,188674,909234,2,64,40.73217,-73.98801,0,165.0,1,63,2018-01-12,0.68,1,0,0,1
519,189135,179020,2,95,40.76311,-73.99388,1,99.0,1,89,2019-07-01,1.0,1,353,0,1
520,189181,912541,2,34,40.74695,-74.00454,1,255.0,4,1,2014-04-20,0.02,1,365,0,1
521,189732,489400,1,63,40.67497,-73.87305,0,169.0,3,177,2019-06-29,1.86,1,297,0,1
522,189787,915640,1,51,40.66788,-73.94813,0,99.0,4,90,2019-06-30,0.94,1,56,0,1
523,190267,918866,2,201,40.76684,-73.95944,0,169.0,7,39,2019-07-07,0.41,1,44,0,1
524,190542,920542,1,13,40.68967,-73.95445,0,160.0,3,42,2019-05-18,0.44,1,355,0,1
525,190968,922922,1,158,40.67946,-73.96501,0,215.0,3,33,2019-05-08,0.35,1,156,0,1
526,190974,874471,1,151,40.66944,-73.98083,0,130.0,3,179,2019-05-29,2.02,1,273,0,1
527,191075,923915,2,64,40.72566,-73.97748,1,110.0,3,81,2019-03-28,0.85,2,274,0,1
528,193105,936114,2,95,40.7709,-73.99181,1,150.0,28,43,2019-06-29,0.45,2,258,0,1
529,193333,302936,1,214,40.71943,-73.95958,1,65.0,30,52,2018-10-31,0.54,1,276,0,0
530,193393,938056,3,189,40.74249,-73.92466,1,75.0,2,160,2019-06-25,1.68,1,65,0,1
531,193853,48599,2,34,40.74033,-74.00024,0,149.0,6,23,2018-05-21,0.27,2,0,0,1
532,194154,936830,2,202,40.7969,-73.96128,1,89.0,6,35,2017-06-18,0.37,1,180,0,1
533,195123,940724,2,206,40.83403,-73.94553,1,50.0,1,225,2019-06-12,2.35,1,343,0,1
